sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,base_signal
orthogonalized,momentum_6_1__net_bm,prior 126 trading-day return skipping 21 days; orthogonalized to B/M,3m,47,1979,0.002202927469042799,0.009090909090909092,0.3105538110994866,0.5319148936170213,0.036909342772674866,0.9705572903692097,momentum_6_1
orthogonalized,momentum_6_1__net_bm,prior 126 trading-day return skipping 21 days; orthogonalized to B/M,6m,44,1776,0.03562945496171487,0.09590909565612682,0.2874729435259659,0.6818181818181818,0.5881801992718613,0.55641134648555,momentum_6_1
orthogonalized,momentum_6_1__net_bm,prior 126 trading-day return skipping 21 days; orthogonalized to B/M,12m,38,1373,0.15306203857183953,0.17307530643487867,0.19000057552366037,0.8157894736842105,3.5124068132713457,0.0004440677003592075,momentum_6_1
orthogonalized,momentum_6_1__net_bm_size_liq,prior 126 trading-day return skipping 21 days; orthogonalized to B/M+size+liquidity,1m,29,1893,0.024436679818439406,-0.004808793347969582,0.15034633458510888,0.4827586206896552,0.8460687129181356,0.3975144132781949,momentum_6_1
orthogonalized,momentum_6_1__net_bm_size_liq,prior 126 trading-day return skipping 21 days; orthogonalized to B/M+size+liquidity,3m,27,1757,0.025410594368762918,0.00026223776223776224,0.19270478444617611,0.5185185185185185,0.43731288336514784,0.6618844532887778,momentum_6_1
orthogonalized,momentum_6_1__net_bm_size_liq,prior 126 trading-day return skipping 21 days; orthogonalized to B/M+size+liquidity,6m,24,1554,0.04944531973326404,0.07686084243833655,0.1842471217883124,0.625,0.8050432051124878,0.4207947481493628,momentum_6_1
orthogonalized,momentum_6_1__net_bm_size_liq,prior 126 trading-day return skipping 21 days; orthogonalized to B/M+size+liquidity,12m,18,1151,0.15629966635338755,0.18764985014985014,0.1637594312352683,0.8333333333333334,2.8110655701686027,0.004937772193462031,momentum_6_1
orthogonalized,short_reversal__net_bm,-prior 21 trading-day return; orthogonalized to B/M,1m,49,2392,0.015468734023606828,0.030757992139122434,0.23467299376522563,0.6122448979591837,0.4258726097443287,0.6702006744471993,short_reversal
orthogonalized,short_reversal__net_bm,-prior 21 trading-day return; orthogonalized to B/M,3m,47,2253,-0.0014334620555321682,-0.04895104895104895,0.20826481848951453,0.425531914893617,-0.03951747429884053,0.968477821922376,short_reversal
orthogonalized,short_reversal__net_bm,-prior 21 trading-day return; orthogonalized to B/M,6m,44,2048,-0.00048748697030986184,-0.05282185043848486,0.2936937157509343,0.45454545454545453,-0.008680083480845625,0.9930743823713775,short_reversal
orthogonalized,short_reversal__net_bm,-prior 21 trading-day return; orthogonalized to B/M,12m,38,1646,-0.04791376802285079,-0.06558507605627266,0.17544568394916424,0.3157894736842105,-1.552268313475804,0.1205980363696244,short_reversal
orthogonalized,short_reversal__net_bm_size_liq,-prior 21 trading-day return; orthogonalized to B/M+size+liquidity,1m,37,2253,-0.005497601488264608,-0.0031905594405594404,0.1830329010056657,0.4864864864864865,-0.1807860888020675,0.8565354827136629,short_reversal
orthogonalized,short_reversal__net_bm_size_liq,-prior 21 trading-day return; orthogonalized to B/M+size+liquidity,3m,35,2114,-0.05920689062439658,-0.08329036608826898,0.17750895376415263,0.34285714285714286,-1.8455017292103482,0.06496458718408826,short_reversal
orthogonalized,short_reversal__net_bm_size_liq,-prior 21 trading-day return; orthogonalized to B/M+size+liquidity,6m,32,1909,-0.04815768039215046,-0.07482725607725607,0.18695778897378632,0.375,-1.3454192124846576,0.1784898942987001,short_reversal
orthogonalized,short_reversal__net_bm_size_liq,-prior 21 trading-day return; orthogonalized to B/M+size+liquidity,12m,26,1507,-0.09019851972878001,-0.07246162848615142,0.15119521515144407,0.19230769230769232,-5.043406176446935,4.573170544475147e-07,short_reversal
orthogonalized,beta_high__net_bm,market beta over 252 days; orthogonalized to B/M,1m,49,2172,0.011657044130175485,0.06803330639559892,0.2846364762095464,0.5918367346938775,0.2646259828062611,0.7912976020965536,beta_high
orthogonalized,beta_high__net_bm,market beta over 252 days; orthogonalized to B/M,3m,47,2036,0.06914775925567279,0.14923677051557963,0.2872532186597687,0.723404255319149,1.11018868766356,0.2669177264058742,beta_high
orthogonalized,beta_high__net_bm,market beta over 252 days; orthogonalized to B/M,6m,44,1832,0.1115756024069245,0.11939649263856225,0.2627816598600414,0.7045454545454546,1.5866062274378077,0.11260185613667417,beta_high
orthogonalized,beta_high__net_bm,market beta over 252 days; orthogonalized to B/M,12m,38,1428,0.11945662642220557,0.0709501025290499,0.2186520043672076,0.6578947368421053,1.279940516203441,0.20056605685085271,beta_high
orthogonalized,beta_high__net_bm_size_liq,market beta over 252 days; orthogonalized to B/M+size+liquidity,1m,31,1971,0.008101691638334227,0.0845735265395686,0.2651612341781938,0.6451612903225806,0.15603582821086165,0.8760047802600981,beta_high
orthogonalized,beta_high__net_bm_size_liq,market beta over 252 days; orthogonalized to B/M+size+liquidity,3m,29,1835,0.052518722840024665,0.11849952495653833,0.279666827311382,0.7586206896551724,0.6419484724052188,0.5209066399878055,beta_high
orthogonalized,beta_high__net_bm_size_liq,market beta over 252 days; orthogonalized to B/M+size+liquidity,6m,26,1631,0.14338043528412164,0.21078475162043286,0.24645566491087764,0.7692307692307693,1.5996115146593584,0.10968479242341544,beta_high
orthogonalized,beta_high__net_bm_size_liq,market beta over 252 days; orthogonalized to B/M+size+liquidity,12m,20,1227,0.2614360680998338,0.2648351648351648,0.1608466972734873,0.95,6.090979060435506,1.1222223150753052e-09,beta_high
