sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,fdr_qvalue,fdr_reject_10pct
native,accrual_quality,-(Net income - CFO) / assets,3m,47,2365,-0.049536185198863936,0.006687647547190998,0.2638438063408184,0.5106382978723404,-0.8617086730287181,0.38884785172139624,0.5888982171315489,False
native,accrual_quality,-(Net income - CFO) / assets,6m,44,2158,-0.039041134611566976,0.03063265411276052,0.2419666062052772,0.5681818181818182,-0.5343769905062051,0.593080735074613,0.8449113236745899,False
native,accrual_quality,-(Net income - CFO) / assets,12m,38,1755,-0.09257168057317457,0.05506959835690892,0.3008860077713928,0.5789473684210527,-0.7210507717399959,0.47087827753822076,0.5512890478117549,False
native,piotroski_lite,Existing PIT Piotroski-lite score,1m,75,2840,-0.008951348640442157,0.012546646533497349,0.2648548700631127,0.5066666666666667,-0.28834868242508643,0.7730798456299108,0.8850586342842008,False
native,piotroski_lite,Existing PIT Piotroski-lite score,3m,73,2698,-0.025889040282505216,-0.006273323266748674,0.2685772881511491,0.4383561643835616,-0.5899343556086599,0.555234660092061,0.6385198591058702,False
native,piotroski_lite,Existing PIT Piotroski-lite score,6m,70,2485,-0.010099169658824292,0.014298820687474706,0.2705326323207642,0.5142857142857142,-0.18509401109826337,0.8531552988989244,0.8531552988989243,False
native,piotroski_lite,Existing PIT Piotroski-lite score,12m,64,2070,-0.04854875926113997,-0.05810731511209326,0.23224836517959405,0.390625,-0.7611961374699279,0.4465399249642865,0.5512890478117549,False
native,conservative_investment,-asset growth,1m,73,2673,-0.03493035478054064,0.0,0.38021057943934294,0.4794520547945205,-0.8380929878915391,0.40197848081410315,0.8833197152732488,False
native,conservative_investment,-asset growth,3m,71,2531,-0.0791018372200943,-0.016666666666666666,0.36555795436594113,0.4647887323943662,-1.3652379302422857,0.17217828042674843,0.4803637656638603,False
native,conservative_investment,-asset growth,6m,68,2318,-0.08436820156286103,0.0007782334111273307,0.32520779421292495,0.5,-1.1495975815748116,0.25030965472549394,0.575712205868636,False
native,conservative_investment,-asset growth,12m,62,1903,-0.09932203017113903,0.016303270048587108,0.3162608907795832,0.5,-1.0337645948708212,0.3012462270478462,0.4330414513812789,False
native,low_leverage,-debt/assets,1m,75,2734,0.037763411412817714,0.04831756675847203,0.2656979141286082,0.56,1.3469183617201177,0.17800652711885978,0.8833197152732488,False
