sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,fdr_qvalue,fdr_reject_10pct
global_common,size_log_mcap,log(MarketCap),3m,36,824,-0.17971192215068588,-0.0882299303351935,0.3589715103300321,0.4166666666666667,-2.048855045364674,0.040476291308381374,0.07403131420740662,True
global_common,size_log_mcap,log(MarketCap),6m,33,711,-0.32108585511973103,-0.1389284020862968,0.35863491316642315,0.12121212121212122,-2.4189495573979314,0.015565398519449936,0.023432583643010818,True
global_common,size_log_mcap,log(MarketCap),12m,27,485,-0.5340950582437706,-0.6571428571428573,0.35394422847238266,0.0,-3.255929856047298,0.0011302166959228366,0.0018567845718732315,True
global_common,operating_profitability_approx,Operating income / book equity; ROE fallback for financials,1m,38,902,-0.10309324672797908,-0.05025100241100838,0.3492848666751623,0.42105263157894735,-1.6310016519872155,0.10288997093243712,0.2988439222549846,False
global_common,operating_profitability_approx,Operating income / book equity; ROE fallback for financials,3m,36,824,-0.21751736396669788,-0.1910834153651742,0.36398647509679705,0.3055555555555556,-2.2589989943581053,0.023883447431469307,0.05493192909237941,True
global_common,operating_profitability_approx,Operating income / book equity; ROE fallback for financials,6m,33,711,-0.32860568652064664,-0.2397854434568446,0.3612619022602855,0.15151515151515152,-2.4021072652702116,0.0163009277516597,0.023432583643010818,True
global_common,operating_profitability_approx,Operating income / book equity; ROE fallback for financials,12m,27,485,-0.413144320017759,-0.34235623582431246,0.28913854728201477,0.07407407407407407,-3.0417805672352225,0.0023518327328084787,0.0036061435236396672,True
global_common,gross_profitability,Gross profit / total assets,1m,38,902,-0.0330624712795112,-0.014369782535005995,0.3103407695678474,0.47368421052631576,-0.6559373312341014,0.5118644473143488,0.5351310131013647,False
global_common,gross_profitability,Gross profit / total assets,3m,36,824,-0.11772044451237444,-0.08571428571428573,0.269107156389719,0.3333333333333333,-1.8040374738315015,0.07122543251801106,0.09101027488412523,True
global_common,gross_profitability,Gross profit / total assets,6m,33,711,-0.13629851388831402,-0.11012235817575085,0.24631647586697158,0.18181818181818182,-2.09636405814085,0.03604990820547904,0.04606377159588989,True
global_common,gross_profitability,Gross profit / total assets,12m,27,485,-0.2733267280293933,-0.31568409343715237,0.21529122898446912,0.1111111111111111,-4.919587389575808,8.672684070898384e-07,6.649057787688761e-06,True
global_common,roe_standalone,Net income / book equity or stored ROE,1m,38,902,-0.0899504169103621,-0.00489432703003337,0.32943893597006624,0.47368421052631576,-1.550194921829527,0.1210947383232619,0.2988439222549846,False
