symbol,as_of_date,fair_value,close,valuation_gap,usable_model_count,confidence_score,warnings
SRM,2023-09-30,,139.5,,3,0.43499999999999994,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
STR,2023-09-30,46.798104,31.08,0.5057305019305021,1,0.585,headline_review_shared_input_bias
TGC,2023-09-30,89.28530552750586,153.0,-0.4164359115849291,3,0.813528908142829,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TMA,2023-09-30,769.2080936921238,1150.0,-0.33112339678945757,3,0.8326316792533115,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TQM,2023-09-30,,1037.0,,0,,no_usable_valuation_models
WAA,2023-09-30,,4150.0,,0,,no_usable_valuation_models
ZDJ,2023-09-30,,84.5,,2,0.5879407129536096,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_lone_thin_comp
ADH,2023-12-31,,14.33,,2,0.37249999999999994,ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
ADI,2023-12-31,,115.5,,3,0.48,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
AFI,2023-12-31,244.07057466063645,334.95,-0.27132236255967623,6,0.9266819530007808,ic_weight_fallback_for_uncovered_models
AFM,2023-12-31,419.9261144705003,1200.0,-0.6500615712745831,3,0.84167821939923,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AGM,2023-12-31,2507.927973924194,6380.0,-0.6069078410777126,3,0.8580629228470129,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AKT,2023-12-31,78.0009844926898,496.0,-0.842739950619577,3,0.5836632835160318,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ALM,2023-12-31,1165.864,1369.0,-0.14838276113951787,3,0.46499999999999997,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
ARD,2023-12-31,203.18715725716822,445.0,-0.5433996466131051,3,0.8282570341258726,ddm_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ATH,2023-12-31,30.42267579714021,67.75,-0.5509568148023585,4,0.6416129525234981,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATL,2023-12-31,,127.0,,0,,no_usable_valuation_models
ATW,2023-12-31,238.82705290833732,460.0,-0.48081075454709277,3,0.8119643995293597,ic_weight_fallback_for_uncovered_models
BAL,2023-12-31,71.50531596514585,185.0,-0.6134847785667792,4,0.6024694500006914,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
BCI,2023-12-31,424.89246055785134,540.0,-0.21316211007805308,3,0.6980067260666583,ic_weight_fallback_for_uncovered_models
BCP,2023-12-31,147.52299629119815,275.0,-0.46355274075927944,3,0.6661942419287572,ic_weight_fallback_for_uncovered_models
BOA,2023-12-31,219.60781764032578,179.5,0.22344188100460038,3,0.7685718085535722,ic_weight_fallback_for_uncovered_models
CDM,2023-12-31,576.0814834980902,797.0,-0.2771875991241026,3,0.7269763780315495,ic_weight_fallback_for_uncovered_models
CFG,2023-12-31,,141.5,,0,,no_usable_valuation_models
CIH,2023-12-31,216.40226444492703,351.55,-0.3844338943395619,3,0.791807894302287,ic_weight_fallback_for_uncovered_models
CMT,2023-12-31,,1090.0,,4,0.8174853040044514,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_confident_downside_low_information
COL,2023-12-31,23.852788283735983,46.5,-0.487036811102452,4,0.6926802674825325,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
CRS,2023-12-31,,22.0,,2,0.395,ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
CSR,2023-12-31,74.49954376800648,195.0,-0.6179510575999667,4,0.6821941387018998,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
CTM,2023-12-31,452.816417333573,570.1,-0.20572457931315036,3,0.571124414861164,ic_weight_fallback_for_uncovered_models
DHO,2023-12-31,26.19894382451336,35.5,-0.26200158240807436,4,0.8218730992262868,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
DWY,2023-12-31,977.5468779354235,650.0,0.5039182737468053,4,0.7347012629508642,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
DYT,2023-12-31,,191.4,,2,0.4175,ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
EQD,2023-12-31,,987.2,,0,,no_usable_valuation_models
FBR,2023-12-31,199.54270099259261,94.32,1.1155926737976318,2,0.47758663608622764,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
GAZ,2023-12-31,1895.9347915777164,4000.0,-0.5260163021055708,6,0.9100911602656301,ic_weight_fallback_for_uncovered_models
HPS,2023-12-31,285.24092283233733,622.0,-0.5414133073435091,5,0.7519659135405372,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
IAM,2023-12-31,66.47567687757618,99.52,-0.3320370088667989,6,0.7528411750977153,ic_weight_fallback_for_uncovered_models
IBC,2023-12-31,,20.7,,0,,no_usable_valuation_models
IMO,2023-12-31,13.247362825686391,93.0,-0.8575552384334797,5,0.8173343484026936,ic_weight_fallback_for_uncovered_models
INV,2023-12-31,80.23155321751766,88.0,-0.08827780434639021,3,0.46499999999999997,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
JET,2023-12-31,369.7925326147926,255.0,0.45016679456781405,2,0.4175,ic_weight_fallback_for_uncovered_models
LBV,2023-12-31,1370.5561572052402,4200.0,-0.6736771054273238,3,0.7565472535989267,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LES,2023-12-31,181.90030229236822,270.0,-0.32629517669493247,5,0.9481286678728458,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
LHM,2023-12-31,578.0413804266864,1920.0,-0.6989367810277676,6,0.8767779854653479,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
M2M,2023-12-31,,619.0,,1,0.675,headline_review_shared_input_bias;headline_review_confident_downside_low_information
MAB,2023-12-31,,910.0,,0,,no_usable_valuation_models
MDP,2023-12-31,11.669924448589743,20.49,-0.4304575671747318,2,0.5123891585754891,ic_weight_fallback_for_uncovered_models
MIC,2023-12-31,347.3687725651981,600.0,-0.4210520457246698,5,0.8714124788730722,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
MLE,2023-12-31,,360.0,,0,,no_usable_valuation_models
MNG,2023-12-31,1171.2516233766232,1760.0,-0.33451612308146406,3,0.642630177846298,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
MOX,2023-12-31,404.4442615854271,230.0,0.7584533112409875,3,0.8232433435036133,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ddm_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MSA,2023-12-31,41.2512555644652,278.0,-0.8516141886170316,5,0.824377725092271,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MUT,2023-12-31,208.79326672867063,250.0,-0.16482693308531748,4,0.6021999253957135,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
NKL,2023-12-31,,31.0,,0,,no_usable_valuation_models
OUL,2023-12-31,596.4566587609684,1349.0,-0.5578527362780071,3,0.48,ic_weight_fallback_for_uncovered_models
RDS,2023-12-31,,21.7,,1,0.675,headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage
REB,2023-12-31,,83.81,,2,0.5025104744241112,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_confident_downside_low_information
RIS,2023-12-31,168.54304,207.0,-0.18578241545893726,4,0.6637668783025854,ic_weight_fallback_for_uncovered_models
S2M,2023-12-31,414.24020295212097,180.0,1.3013344608451165,4,0.7777255089122035,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
SAH,2023-12-31,,1299.0,,0,,no_usable_valuation_models
SBM,2023-12-31,912.1187201397252,2257.0,-0.5958711917856778,4,0.8410753513668607,fcff_dcf_excluded_cross_model_outlier;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
SID,2023-12-31,562.5952187153846,660.0,-0.14758300194638696,4,0.8811250499003056,fcff_dcf_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SLF,2023-12-31,,520.0,,0,,no_usable_valuation_models
SMI,2023-12-31,747.9002516785475,1323.0,-0.43469368731780234,3,0.5186462222423766,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SNA,2023-12-31,,10.9,,3,0.5713230515011016,residual_income_severe_book_value_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_lone_thin_comp
SNP,2023-12-31,,490.0,,0,,no_usable_valuation_models
SRM,2023-12-31,,119.8,,3,0.43499999999999994,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
STR,2023-12-31,46.798104,28.72,0.6294604456824513,1,0.585,headline_review_shared_input_bias
TGC,2023-12-31,89.28530552750586,186.0,-0.5199714756585707,3,0.813528908142829,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TMA,2023-12-31,769.2080936921238,1160.0,-0.33688957440334155,3,0.8326316792533115,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TQM,2023-12-31,,1100.0,,0,,no_usable_valuation_models
WAA,2023-12-31,,4000.0,,0,,no_usable_valuation_models
ZDJ,2023-12-31,,70.2,,2,0.5879407129536096,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_lone_thin_comp
ADH,2024-03-31,,20.6,,2,0.4175,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADI,2024-03-31,,202.0,,4,0.7896978776312364,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
AFI,2024-03-31,290.3037397659077,320.0,-0.09280081323153833,6,0.905765687682252,ic_weight_fallback_for_uncovered_models
AFM,2024-03-31,511.45483908218785,1183.0,-0.5676628579186915,4,0.8797042903472656,ic_weight_fallback_for_uncovered_models
AGM,2024-03-31,3268.4079427495717,6610.0,-0.5055358634266911,3,0.8515232308461644,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AKT,2024-03-31,247.6354269028974,680.0,-0.6358302545545627,3,0.8211229750819233,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ALM,2024-03-31,1365.3796559771554,1499.0,-0.08913965578575356,5,0.9410212834394347,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
ARD,2024-03-31,117.60532116747926,500.0,-0.7647893576650415,4,0.8541281566325885,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATH,2024-03-31,37.07364928449502,64.0,-0.4207242299297653,4,0.7426366386394914,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATL,2024-03-31,,124.0,,0,,no_usable_valuation_models
ATW,2024-03-31,443.2920441464539,507.9,-0.12720605602194535,3,0.7189182756165211,ic_weight_fallback_for_uncovered_models
BAL,2024-03-31,63.56890582106296,219.2,-0.7099958676046397,3,0.8453759321675314,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
BCI,2024-03-31,407.97855988619256,610.0,-0.33118268871115975,3,0.6282053845523345,ic_weight_fallback_for_uncovered_models
BCP,2024-03-31,345.658722568917,295.9,0.16816060347724582,3,0.814085023629362,ic_weight_fallback_for_uncovered_models
BOA,2024-03-31,206.34328528837509,195.0,0.05817069378653894,3,0.8392902872878714,ic_weight_fallback_for_uncovered_models
CDM,2024-03-31,855.6413972471468,900.0,-0.04928733639205918,3,0.7859797542220395,ic_weight_fallback_for_uncovered_models
CFG,2024-03-31,34.66889419111315,154.9,-0.776185318327223,3,0.7109251553032359,ic_weight_fallback_for_uncovered_models
CIH,2024-03-31,258.8349853847561,369.5,-0.29949936296412416,3,0.8426509778312594,ic_weight_fallback_for_uncovered_models
CMT,2024-03-31,536.8219110713023,1145.0,-0.5311599029944958,4,0.9064386146368149,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
COL,2024-03-31,32.04877027854999,49.5,-0.35255009538282855,4,0.8860377822259964,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
CRS,2024-03-31,37.69017062617202,24.5,0.5383743112723274,1,0.675,headline_review_shared_input_bias
CSR,2024-03-31,155.5673887876905,200.5,-0.22410279906388775,6,0.8612047411552364,ic_weight_fallback_for_uncovered_models
CTM,2024-03-31,488.89208926659546,571.0,-0.1437966913019344,5,0.8609738321856915,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DHO,2024-03-31,29.33560901610486,38.0,-0.22801028904987208,6,0.9367079323027825,ic_weight_fallback_for_uncovered_models
DWY,2024-03-31,1083.1017579119086,730.0,0.4837010382354914,3,0.8376264148688455,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DYT,2024-03-31,,254.9,,3,0.8077021022140443,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
EQD,2024-03-31,,1150.0,,0,,no_usable_valuation_models
FBR,2024-03-31,187.90804964454182,85.2,1.2054935404288947,3,0.6180197923955504,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
GAZ,2024-03-31,1772.5095178169163,4300.0,-0.5877884842286241,5,0.9636188954120728,fcff_dcf_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
HPS,2024-03-31,295.9878999229356,580.0,-0.48967603461562825,6,0.8666620755397301,ic_weight_fallback_for_uncovered_models
IAM,2024-03-31,61.921523008619126,100.438,-0.3834851051532375,6,0.6425,ic_weight_fallback_for_uncovered_models
IBC,2024-03-31,,21.3,,0,,no_usable_valuation_models
IMO,2024-03-31,31.169816619289676,93.3,-0.6659183642091139,3,0.854611793966702,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
INV,2024-03-31,83.62105039428627,84.35,-0.008641963316108114,3,0.7586328193634368,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
JET,2024-03-31,,425.0,,3,0.8302244742316476,ddm_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
LBV,2024-03-31,2291.001370842254,4599.0,-0.5018479298016408,4,0.8529130324304475,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
LES,2024-03-31,151.2180260699055,269.0,-0.4378512042010948,3,0.8201282088605448,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LHM,2024-03-31,893.1238649030561,1950.0,-0.5419877615881763,5,0.9860821113470317,fcff_dcf_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
M2M,2024-03-31,292.80903719113354,486.0,-0.39751226915404625,1,0.675,headline_review_shared_input_bias
MAB,2024-03-31,,920.0,,0,,no_usable_valuation_models
MDP,2024-03-31,29.136218829009902,19.22,0.5159323011971855,3,0.48,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MIC,2024-03-31,206.33543493702174,659.0,-0.6868961533580853,5,0.6499999999999999,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
MLE,2024-03-31,,385.0,,0,,no_usable_valuation_models
MNG,2024-03-31,889.3532710280372,1750.0,-0.4917981308411217,3,0.5742645124952568,fcff_dcf_terminal_value_dominates_dcf;ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
MOX,2024-03-31,376.59322791443856,220.4,0.7086807074157828,3,0.495,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
MSA,2024-03-31,228.13754351729355,280.0,-0.1852230588668088,6,0.850035904157848,ic_weight_fallback_for_uncovered_models
MUT,2024-03-31,411.29831368986237,260.5,0.5788802828785504,3,0.8082597750293021,fcff_dcf_severe_terminal_value_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
NKL,2024-03-31,,32.65,,0,,no_usable_valuation_models
OUL,2024-03-31,1079.1709937469861,1335.0,-0.19163221442173328,3,0.8263000380751553,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
RDS,2024-03-31,,33.0,,1,0.675,headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage
REB,2024-03-31,,71.75,,2,0.395,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_confident_downside_low_information
RIS,2024-03-31,214.63752260257246,241.1,-0.1097572683427106,6,0.8565882472413728,ic_weight_fallback_for_uncovered_models
S2M,2024-03-31,,170.65,,5,0.7407524691552992,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_method_class_agreement
SAH,2024-03-31,,1455.0,,0,,no_usable_valuation_models
SBM,2024-03-31,1971.2013710091826,2700.0,-0.26992541814474724,5,0.9102918660499156,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
SID,2024-03-31,1027.192957746479,740.0,0.3880985915492958,3,0.8191651717671026,fcff_dcf_terminal_value_dominates_dcf;ddm_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SLF,2024-03-31,,599.0,,0,,no_usable_valuation_models
SMI,2024-03-31,981.5549405330434,1600.0,-0.38652816216684793,4,0.8377046381022752,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SNA,2024-03-31,,10.31,,2,0.5872605745164012,residual_income_severe_book_value_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_lone_thin_comp
SNP,2024-03-31,,555.0,,0,,no_usable_valuation_models
SRM,2024-03-31,,94.03,,2,0.35,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
STR,2024-03-31,,25.87,,1,0.63,headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage
TGC,2024-03-31,129.10055351820898,255.0,-0.49372331953643533,3,0.8507987455531105,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TMA,2024-03-31,615.6153731011005,1401.0,-0.5605885987857955,6,0.8176087583763666,ic_weight_fallback_for_uncovered_models
TQM,2024-03-31,,1201.0,,0,,no_usable_valuation_models
WAA,2024-03-31,,4295.0,,0,,no_usable_valuation_models
ZDJ,2024-03-31,,77.0,,2,0.3882558322304569,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADH,2024-06-30,,30.28,,2,0.4175,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADI,2024-06-30,109.9303824139476,246.0,-0.5531285267725707,5,0.641,ic_weight_fallback_for_uncovered_models
AFI,2024-06-30,290.3037397659077,317.0,-0.08421533196874531,6,0.905765687682252,ic_weight_fallback_for_uncovered_models
AFM,2024-06-30,511.45483908218785,1248.0,-0.590180417402093,4,0.8797042903472656,ic_weight_fallback_for_uncovered_models
AGM,2024-06-30,3268.4079427495717,6825.0,-0.5211123893407221,3,0.8515232308461644,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AKT,2024-06-30,185.01017509072415,691.0,-0.7322573442970707,3,0.48,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ALM,2024-06-30,1141.7422689075631,1509.0,-0.24337821808643922,3,0.7706310803779128,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
ARD,2024-06-30,146.40500352449948,500.0,-0.707189992951001,3,0.5841404914024639,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
ATH,2024-06-30,26.75466697567831,73.0,-0.633497712661941,3,0.495,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATL,2024-06-30,,132.0,,0,,no_usable_valuation_models
ATW,2024-06-30,443.2920441464539,515.5,-0.1400736292018353,3,0.8110563338970489,ic_weight_fallback_for_uncovered_models
BAL,2024-06-30,38.44985195035644,235.0,-0.8363836087218874,6,0.7746273992524384,ic_weight_fallback_for_uncovered_models
BCI,2024-06-30,407.97855988619256,605.0,-0.3256552729153842,3,0.6282053845523345,ic_weight_fallback_for_uncovered_models
BCP,2024-06-30,345.658722568917,296.0,0.16776595462471966,3,0.814085023629362,ic_weight_fallback_for_uncovered_models
BOA,2024-06-30,206.34328528837509,193.9,0.0641737250560861,3,0.8392902872878714,ic_weight_fallback_for_uncovered_models
CDM,2024-06-30,855.6413972471468,950.0,-0.09932484500300343,3,0.8301723261937741,ic_weight_fallback_for_uncovered_models
CFG,2024-06-30,34.66844780210586,160.0,-0.7833222012368384,3,0.5329151885071622,ic_weight_fallback_for_uncovered_models
CIH,2024-06-30,258.8349853847561,388.0,-0.3328995222042368,3,0.8426509778312594,ic_weight_fallback_for_uncovered_models
CMT,2024-06-30,486.3745019920319,1290.0,-0.6229655023317582,3,0.6779295565503839,fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
COL,2024-06-30,31.729932016286828,52.97,-0.4009829711858254,4,0.7527486761733463,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
CRS,2024-06-30,37.68989828295986,31.59,0.1930958620753358,1,0.675,headline_review_shared_input_bias
CSR,2024-06-30,107.77847123504515,195.95,-0.4499695267412853,5,0.873381178974667,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
CTM,2024-06-30,488.89208926659546,695.0,-0.2965581449401504,5,0.8609738321856915,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DHO,2024-06-30,29.31705765775829,49.0,-0.40169270086207565,6,0.9368014014589645,ic_weight_fallback_for_uncovered_models
DWY,2024-06-30,359.0810471845802,697.0,-0.4848191575544043,6,0.8110824750615269,ic_weight_fallback_for_uncovered_models
DYT,2024-06-30,,258.5,,3,0.8077021022140443,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
EQD,2024-06-30,,1058.0,,0,,no_usable_valuation_models
FBR,2024-06-30,171.90080767058822,98.1,0.7523018111171074,2,0.42087130495871317,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
GAZ,2024-06-30,1075.7280653153962,3900.0,-0.7241722909447702,6,0.719739498320416,ic_weight_fallback_for_uncovered_models
HPS,2024-06-30,295.9878999229356,520.0,-0.4307925001482008,6,0.8666620755397301,ic_weight_fallback_for_uncovered_models
IAM,2024-06-30,61.921523008619126,91.125,-0.32047711376000965,6,0.6425,ic_weight_fallback_for_uncovered_models
IBC,2024-06-30,,33.4,,0,,no_usable_valuation_models
IMO,2024-06-30,23.224089273793147,92.6,-0.7491998998510458,4,0.827742406102357,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
INV,2024-06-30,83.62105039428627,84.02,-0.004748269527656834,3,0.7586328193634368,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
JET,2024-06-30,390.5215617785093,575.0,-0.3208320664721578,3,0.495,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
LBV,2024-06-30,2307.6738717939425,4390.0,-0.4743339699786008,4,0.8292549365609663,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
LES,2024-06-30,151.2180260699055,300.0,-0.49593991310031493,3,0.8201282088605448,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LHM,2024-06-30,717.6613618273517,1900.0,-0.6222834937750781,5,0.859483486173827,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
M2M,2024-06-30,281.24371940227235,452.1,-0.3779170108332839,1,0.675,headline_review_shared_input_bias
MAB,2024-06-30,,972.0,,0,,no_usable_valuation_models
MDP,2024-06-30,23.968532787888265,18.98,0.2628310214904248,2,0.5160306314998193,ic_weight_fallback_for_uncovered_models
MIC,2024-06-30,206.33543493702174,649.5,-0.6823164974025839,5,0.6499999999999999,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
MLE,2024-06-30,,414.45,,0,,no_usable_valuation_models
