symbol,statement_year,metric_name,n_distinct_values,min_value,max_value,ratio_max_min,sources_involved,classification,n_raw_rows
MUT,2023,Total_Debt,2,805523000.0,1370000000.0,1.7007583892700766,bvc;stockanalysis,E_source_disagreement,3
MUT,2023,Total_Equity,2,1403402000.0,1408000000.0,1.0032763242463671,bvc;stockanalysis,E_source_disagreement,3
MUT,2024,Cash,2,195305000.0,195310000.0,1.0000256009830777,bvc;stockanalysis,B_harmless_equivalent,3
MUT,2024,EBITDA,2,144351000.0,376440000.0,2.6078101294760687,bvc;stockanalysis;workbook,E_source_disagreement,7
MUT,2024,NetIncome,2,159408000.0,159410000.0,1.0000125464217604,bvc;stockanalysis,B_harmless_equivalent,3
MUT,2024,Revenue,2,2116550000.0,2117000000.0,1.0002126101438662,bvc;stockanalysis,B_harmless_equivalent,4
MUT,2024,Total_Debt,2,1111265000.0,1484000000.0,1.3354150450162652,bvc;stockanalysis,E_source_disagreement,3
MUT,2024,Total_Equity,2,1562845000.0,1569000000.0,1.003938330416644,bvc;stockanalysis,E_source_disagreement,3
MUT,2025,EBITDA,2,181830000.0,302770000.0,1.6651267667601606,bvc;stockanalysis,E_source_disagreement,4
MUT,2025,NetIncome,2,126160000.0,127000000.0,1.0066582117945466,bvc;stockanalysis,E_source_disagreement,3
NKL,2021,EBITDA,2,43438201.0,46458346.0,1.0695273959434923,workbook,E_source_disagreement,4
NKL,2021,EnterpriseValue,2,-11188498.0,-4728924.0,0.42265941326530154,workbook,E_source_disagreement,4
NKL,2022,EnterpriseValue,2,13222102.0,62504535.0,4.727276721961455,workbook,E_source_disagreement,4
NKL,2023,EBITDA,2,72320702.0,78206539.0,1.0813852304696931,workbook,E_source_disagreement,4
NKL,2023,EnterpriseValue,2,-5907229.0,67041325.0,11.349030992365456,workbook,E_source_disagreement_sign_flip,4
NKL,2024,EBITDA,2,66399887.0,69926044.0,1.0531048644706278,workbook,E_source_disagreement,4
NKL,2024,EnterpriseValue,3,943987056.0,987173166.0,1.0457486251803012,workbook,E_source_disagreement,6
OUL,2021,Cash,2,99535000.0,99540000.0,1.0000502335861756,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2021,EBITDA,3,121373000.0,327218000.0,2.6959702734545576,bvc;stockanalysis;workbook,E_source_disagreement,7
OUL,2021,NetIncome,2,40840000.0,44936000.0,1.1002938295788443,bvc;stockanalysis,E_source_disagreement,3
OUL,2021,Revenue,2,1734000000.0,1734376000.0,1.0002168396770472,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2021,Total_Debt,2,855396000.0,1169000000.0,1.3666185018400834,bvc;stockanalysis,E_source_disagreement,3
OUL,2021,Total_Equity,2,646366000.0,646370000.0,1.0000061884443179,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2022,Cash,2,117788000.0,117790000.0,1.0000169796583693,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2022,EBITDA,2,309610000.0,319311000.0,1.0313329672814187,bvc;stockanalysis;workbook,E_source_disagreement,7
OUL,2022,NetIncome,2,60890000.0,61826000.0,1.0153719822630973,bvc;stockanalysis,E_source_disagreement,3
OUL,2022,Revenue,2,2195729000.0,2196000000.0,1.0001234214240464,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2022,Total_Debt,2,831077000.0,1259000000.0,1.514901747972811,bvc;stockanalysis,E_source_disagreement,3
OUL,2022,Total_Equity,2,688189000.0,688190000.0,1.000001453089195,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2023,Cash,2,118458000.0,118460000.0,1.0000168836211991,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2023,EBITDA,2,414322000.0,419250000.0,1.011894130652005,bvc;stockanalysis;workbook,E_source_disagreement,7
OUL,2023,NetIncome,2,63900000.0,63920000.0,1.0003129890453835,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2023,Revenue,2,2624900000.0,2625000000.0,1.0000380966893976,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2023,Total_Debt,2,1054224000.0,1454000000.0,1.3792135257782028,bvc;stockanalysis,E_source_disagreement,3
OUL,2023,Total_Equity,2,706983000.0,725200000.0,1.0257672390991015,bvc;stockanalysis,E_source_disagreement,3
OUL,2024,EBITDA,2,525520000.0,534356000.0,1.0168138224996195,bvc;stockanalysis;workbook,E_source_disagreement,7
OUL,2024,NetIncome,2,57886000.0,57890000.0,1.0000691013371108,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2024,Revenue,2,2940000000.0,2940457000.0,1.0001554421768708,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2024,Total_Debt,2,1421184000.0,1827000000.0,1.2855478249121859,bvc;stockanalysis,E_source_disagreement,3
OUL,2024,Total_Equity,2,720476000.0,741570000.0,1.029277866299502,bvc;stockanalysis,E_source_disagreement,3
OUL,2025,EBITDA,2,580360000.0,605459000.0,1.0432472947825489,bvc;stockanalysis;workbook,E_source_disagreement,7
OUL,2025,Revenue,2,3251000000.0,3251072000.0,1.0000221470316826,bvc;stockanalysis,B_harmless_equivalent,3
OUL,2025,Total_Equity,2,788101000.0,809500000.0,1.0271526111500937,bvc;stockanalysis,E_source_disagreement,3
RDS,2020,EBITDA,2,-76113000.0,-62209484.38,0.8173306055470156,bvc;workbook,E_source_disagreement,5
RDS,2021,Cash,2,291010000.0,291018000.0,1.0000274904642452,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2021,EBITDA,2,45520000.0,57020000.0,1.2526362038664323,bvc;stockanalysis;workbook,E_source_disagreement,6
RDS,2021,EnterpriseValue,2,1596138000.0,2938016000.0,1.8407029968586677,bvc;workbook,E_source_disagreement,5
RDS,2021,NetIncome,2,-17065000.0,-17060000.0,0.9997070026369763,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2021,Revenue,2,776240000.0,776243000.0,1.0000038647840874,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2021,Total_Debt,2,2543931000.0,2886000000.0,1.1344647319443806,bvc;stockanalysis,E_source_disagreement,2
RDS,2021,Total_Equity,2,4237000000.0,4237061000.0,1.0000143969789945,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2022,Cash,2,249399000.0,249400000.0,1.0000040096391725,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2022,EBITDA,2,-18880000.0,-18369000.0,0.9729343220338983,bvc;stockanalysis;workbook,E_source_disagreement,7
RDS,2022,EnterpriseValue,2,2349633000.0,2450000000.0,1.0427160326740388,bvc;workbook,E_source_disagreement,5
RDS,2022,NetIncome,2,-61476000.0,-61470000.0,0.999902400936951,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2022,Revenue,2,543106000.0,543110000.0,1.000007365044761,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2022,Total_Debt,2,1855206000.0,2227000000.0,1.2004057770403933,bvc;stockanalysis,E_source_disagreement,2
RDS,2022,Total_Equity,2,4176000000.0,4176061000.0,1.0000146072796934,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2023,Cash,2,251280000.0,251283000.0,1.0000119388729705,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2023,EBITDA,2,-21640000.0,-20319000.0,0.9389556377079482,bvc;stockanalysis;workbook,E_source_disagreement,7
RDS,2023,NetIncome,2,-67140000.0,-67000000.0,0.9979148048853143,bvc;stockanalysis,E_source_disagreement,2
RDS,2023,Revenue,2,421000000.0,421180000.0,1.0004275534441804,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2023,Total_Debt,2,1749000000.0,2150000000.0,1.2292738707833049,bvc;stockanalysis,E_source_disagreement,2
RDS,2023,Total_Equity,2,4109000000.0,4109339000.0,1.0000825018252617,bvc;stockanalysis,B_harmless_equivalent,2
RDS,2024,EBITDA,2,-47000000.0,-33470000.0,0.7121276595744681,bvc;stockanalysis;workbook,E_source_disagreement,7
RDS,2024,EnterpriseValue,3,1712000000.0,2623258050.0,1.5322768983644859,bvc;workbook,E_source_disagreement,5
RDS,2024,NetIncome,2,-82810000.0,-80000000.0,0.9660669001328342,bvc;stockanalysis,E_source_disagreement,2
RDS,2024,Revenue,2,135910000.0,234000000.0,1.7217276138621147,bvc;stockanalysis,E_source_disagreement,2
RDS,2024,Total_Debt,2,1712000000.0,2013000000.0,1.1758177570093458,bvc;stockanalysis,E_source_disagreement,2
RDS,2025,EBITDA,2,33000000.0,40490000.0,1.226969696969697,bvc;stockanalysis;workbook,E_source_disagreement,7
RDS,2025,EnterpriseValue,2,1775000000.0,4789017750.0,2.6980381690140844,bvc;workbook,E_source_disagreement,5
RDS,2025,NetIncome,2,4000000.0,4490000.0,1.1225,bvc;stockanalysis,E_source_disagreement,2
RDS,2025,Revenue,2,468510000.0,469000000.0,1.0010458688181683,bvc;stockanalysis,E_source_disagreement,2
RDS,2025,Total_Debt,2,1775000000.0,2116000000.0,1.192112676056338,bvc;stockanalysis,E_source_disagreement,2
REB,2020,Operating_Cash_Flow,2,-102000.0,-100000.0,0.9803921568627451,bvc;stockanalysis,E_source_disagreement,2
REB,2021,EnterpriseValue,2,-57000.0,-56784.94,0.9962270175438597,workbook,E_source_disagreement,4
REB,2022,Cash,2,69457.1,70000.0,1.007816335551009,bvc;stockanalysis,E_source_disagreement,2
REB,2022,EBITDA,2,-370000.0,-365243.94,0.9871457837837838,stockanalysis;workbook,E_source_disagreement,4
REB,2022,NetIncome,2,-221853.37,-220000.0,0.9916459686864346,bvc;stockanalysis,E_source_disagreement,2
REB,2022,Total_Equity,2,24000000.0,24000192.62,1.0000080258333335,bvc;stockanalysis,B_harmless_equivalent,2
REB,2024,EnterpriseValue,2,12468956.96,12660718.0,1.015379076262366,workbook,E_source_disagreement,6
REB,2024,NetIncome,2,-100000.0,590000.0,5.9,bvc;stockanalysis,E_source_disagreement_sign_flip,2
REB,2025,EnterpriseValue,2,15539108.74,15881040.0,1.022004560603905,workbook,E_source_disagreement,6
REB,2025,NetIncome,2,100000.0,1050000.0,10.5,bvc;stockanalysis,E_source_disagreement,2
REB,2025,Revenue,2,30000.0,37400000.0,1246.6666666666667,bvc;stockanalysis,E_source_disagreement,2
RIS,2020,EBITDA,2,-137658000.0,32941000.0,0.23929593630591756,bvc;workbook,E_source_disagreement_sign_flip,4
RIS,2020,EnterpriseValue,2,1252340000.0,1379675000.0,1.101677659421563,workbook,E_source_disagreement,4
RIS,2021,Cash,2,236790000.0,863000000.0,3.644579585286541,bvc;stockanalysis,E_source_disagreement,2
RIS,2021,EBITDA,2,-83516000.0,61830000.0,0.7403371808994683,bvc;stockanalysis;workbook,E_source_disagreement_sign_flip,5
RIS,2021,EnterpriseValue,2,1645613000.0,3362000000.0,2.0430076816359617,workbook,E_source_disagreement,4
RIS,2021,NetIncome,2,-171830000.0,140000000.0,0.8147587732060758,bvc;stockanalysis,E_source_disagreement_sign_flip,2
RIS,2021,Revenue,2,524870000.0,4863000000.0,9.26515137081563,bvc;stockanalysis,E_source_disagreement,2
RIS,2021,Total_Debt,2,463000000.0,2027000000.0,4.377969762419006,bvc;stockanalysis,E_source_disagreement,2
RIS,2021,Total_Equity,2,1150000000.0,1799000000.0,1.5643478260869565,bvc;stockanalysis,E_source_disagreement,2
RIS,2022,Cash,2,839730000.0,1452000000.0,1.7291272194633989,bvc;stockanalysis,E_source_disagreement,2
RIS,2022,EBITDA,2,204004000.0,343950000.0,1.685996353012686,bvc;stockanalysis;workbook,E_source_disagreement,5
RIS,2022,EnterpriseValue,2,1287346000.0,3079000000.0,2.3917423909345272,workbook,E_source_disagreement,4
RIS,2022,NetIncome,2,152080000.0,193000000.0,1.2690689110994213,bvc;stockanalysis,E_source_disagreement,2
RIS,2022,Revenue,2,1037000000.0,6897000000.0,6.650916104146576,bvc;stockanalysis,E_source_disagreement,2
RIS,2022,Total_Debt,2,535000000.0,2285000000.0,4.271028037383178,bvc;stockanalysis,E_source_disagreement,2
RIS,2022,Total_Equity,2,1309000000.0,1866000000.0,1.4255156608097785,bvc;stockanalysis,E_source_disagreement,2
RIS,2023,Cash,2,373000000.0,676500000.0,1.8136729222520107,bvc;stockanalysis,E_source_disagreement,2
RIS,2023,EBITDA,2,249799000.0,411360000.0,1.6467639982545967,bvc;stockanalysis;workbook,E_source_disagreement,5
RIS,2023,EnterpriseValue,2,963061000.0,998587000.0,1.0368886290691868,workbook,E_source_disagreement,4
RIS,2023,NetIncome,2,-3000000.0,244050000.0,81.35,bvc;stockanalysis,E_source_disagreement_sign_flip,2
RIS,2023,Revenue,2,1175000000.0,5934000000.0,5.050212765957447,bvc;stockanalysis,E_source_disagreement,2
RIS,2023,Total_Debt,2,1212000000.0,2004000000.0,1.6534653465346534,bvc;stockanalysis,E_source_disagreement,2
RIS,2023,Total_Equity,2,1579000000.0,1802000000.0,1.1412286257124762,bvc;stockanalysis,E_source_disagreement,2
RIS,2024,Cash,2,456000000.0,610950000.0,1.3398026315789473,bvc;stockanalysis,E_source_disagreement,2
RIS,2024,EBITDA,2,292842000.0,461100000.0,1.5745692216280451,bvc;stockanalysis;workbook,E_source_disagreement,5
RIS,2024,EnterpriseValue,3,3860525025.2,4946268025.2,1.2812423162426596,workbook,E_source_disagreement,6
RIS,2024,NetIncome,2,18000000.0,183020000.0,10.167777777777777,bvc;stockanalysis,G_scale_mismatch,2
RIS,2024,Revenue,2,1264000000.0,5455000000.0,4.315664556962025,bvc;stockanalysis,E_source_disagreement,2
RIS,2024,Total_Debt,2,269000000.0,1697000000.0,6.308550185873606,bvc;stockanalysis,E_source_disagreement,2
RIS,2024,Total_Equity,2,1695000000.0,1753000000.0,1.0342182890855458,bvc;stockanalysis,E_source_disagreement,2
RIS,2025,Cash,2,333380000.0,469000000.0,1.4068030475733397,bvc;stockanalysis,E_source_disagreement,2
RIS,2025,EBITDA,2,424612000.0,648510000.0,1.5273002176104302,bvc;stockanalysis;workbook,E_source_disagreement,5
RIS,2025,EnterpriseValue,3,4803639600.0,6772083600.0,1.4097817829630683,workbook,E_source_disagreement,6
RIS,2025,NetIncome,2,5000000.0,269620000.0,53.924,bvc;stockanalysis,E_source_disagreement,2
RIS,2025,Revenue,2,1634000000.0,5378000000.0,3.291309669522644,bvc;stockanalysis,E_source_disagreement,2
RIS,2025,Total_Debt,2,298000000.0,2302000000.0,7.724832214765101,bvc;stockanalysis,E_source_disagreement,2
RIS,2025,Total_Equity,2,1661000000.0,1804000000.0,1.086092715231788,bvc;stockanalysis,E_source_disagreement,2
S2M,2021,EBITDA,2,67840000.0,86829273.49,1.2799126398879717,stockanalysis;workbook,E_source_disagreement,3
S2M,2022,EBITDA,2,42570000.0,54753177.46,1.2861916246182759,stockanalysis;workbook,E_source_disagreement,3
S2M,2023,EBITDA,2,39160000.0,54561985.0,1.3933091164453524,stockanalysis;workbook,E_source_disagreement,3
S2M,2023,Total_Debt,2,27910000.0,40530000.0,1.452167681834468,stockanalysis,E_source_disagreement,3
S2M,2024,EBITDA,2,50450000.0,57145949.0,1.1327244598612487,stockanalysis;workbook,E_source_disagreement,3
S2M,2024,Revenue,2,312710000.0,313000000.0,1.0009273768027884,bvc;stockanalysis,B_harmless_equivalent,3
S2M,2024,Total_Debt,2,9000000.0,14940000.0,1.66,stockanalysis,E_source_disagreement,3
S2M,2025,EBITDA,2,60020000.0,61490893.69,1.0245067259246918,stockanalysis;workbook,E_source_disagreement,3
S2M,2025,Revenue,2,366850000.0,367000000.0,1.000408886465858,bvc;stockanalysis,B_harmless_equivalent,3
SAH,2021,Cash,2,366130000.0,366134000.0,1.0000109250812552,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2021,EBITDA,2,994443000.0,1271000000.0,1.2781024151208265,bvc;stockanalysis;workbook,E_source_disagreement,7
SAH,2021,MarketCap_Calc,2,203494225.0,5969000000.0,29.332527741266368,stockanalysis;workbook,E_source_disagreement,4
SAH,2021,NetIncome,2,606860000.0,606864000.0,1.0000065913060674,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2021,Revenue,2,5560352000.0,6858000000.0,1.2333751532277093,bvc;stockanalysis,E_source_disagreement,2
SAH,2021,Total_Debt,2,26448000.0,521360000.0,19.71264367816092,bvc;stockanalysis,E_source_disagreement,4
SAH,2021,Total_Equity,2,5301000000.0,5301048000.0,1.0000090548953027,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2022,EBITDA,3,-105916000.0,85493000.0,0.8071773858529401,bvc;stockanalysis;workbook,E_source_disagreement_sign_flip,8
SAH,2022,NetIncome,2,-70180000.0,-70178000.0,0.9999715018523796,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2022,Revenue,2,5449000000.0,5962658000.0,1.094266470912094,bvc;stockanalysis,E_source_disagreement,2
SAH,2022,Total_Debt,2,26448000.0,642480000.0,24.292196007259527,bvc;stockanalysis,E_source_disagreement,4
SAH,2022,Total_Equity,2,5039778000.0,5040000000.0,1.000044049559326,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2023,Cash,2,424930000.0,424932000.0,1.000004706657567,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2023,EBITDA,2,851360000.0,874809000.0,1.0275429900394664,bvc;stockanalysis;workbook,E_source_disagreement,8
SAH,2023,Revenue,2,6091684000.0,6975000000.0,1.1450035819323523,bvc;stockanalysis,E_source_disagreement,2
SAH,2023,Total_Debt,2,10334000.0,506670000.0,49.02941745693826,bvc;stockanalysis,E_source_disagreement,4
SAH,2023,Total_Equity,2,5449000000.0,5449114000.0,1.0000209212699578,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2024,Cash,2,371487000.0,371490000.0,1.0000080756527145,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2024,EBITDA,2,1027000000.0,1091173000.0,1.0624858812074003,bvc;stockanalysis;workbook,E_source_disagreement,8
SAH,2024,Revenue,2,6186016000.0,6658000000.0,1.0762985417431834,bvc;stockanalysis,E_source_disagreement,2
SAH,2024,Total_Debt,2,78918000.0,604890000.0,7.664791302364479,bvc;stockanalysis,E_source_disagreement,4
SAH,2024,Total_Equity,2,5729000000.0,5729361000.0,1.0000630127421888,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2025,EBITDA,2,1249506000.0,1565000000.0,1.2524949860184744,bvc;stockanalysis;workbook,E_source_disagreement,8
SAH,2025,NetIncome,2,676520000.0,676524000.0,1.0000059126116005,bvc;stockanalysis,B_harmless_equivalent,4
SAH,2025,Revenue,2,6396362000.0,7135000000.0,1.1154778294286658,bvc;stockanalysis,E_source_disagreement,2
SAH,2025,Total_Equity,2,6062792000.0,6063000000.0,1.0000343076259255,bvc;stockanalysis,B_harmless_equivalent,4
SBM,2020,EBITDA,2,461800000.0,583926000.0,1.264456474664357,workbook,E_source_disagreement,4
SBM,2021,Cash,2,51538000.0,51540000.0,1.0000388063176686,bvc;stockanalysis,B_harmless_equivalent,2
SBM,2021,EBITDA,2,438901669.76,542420000.0,1.235857681508949,bvc;stockanalysis;workbook,E_source_disagreement,5
SBM,2021,NetIncome,2,322566803.22,334800000.0,1.0379245373605808,bvc;stockanalysis,E_source_disagreement,2
SBM,2021,Revenue,2,2697000000.0,2697008000.0,1.0000029662588061,bvc;stockanalysis,B_harmless_equivalent,2
SBM,2021,Total_Debt,2,3582000.0,55910000.0,15.60859854829704,bvc;stockanalysis,E_source_disagreement,2
SBM,2021,Total_Equity,2,1483000000.0,1483020000.0,1.000013486176669,bvc;stockanalysis,B_harmless_equivalent,2
SBM,2022,Cash,2,51230000.0,51231000.0,1.0000195198126098,bvc;stockanalysis,B_harmless_equivalent,2
SBM,2022,EBITDA,2,647340000.0,755186332.88,1.1665992104303766,bvc;stockanalysis;workbook,E_source_disagreement,5
SBM,2022,NetIncome,2,398750000.0,409741807.71,1.027565661968652,bvc;stockanalysis,E_source_disagreement,2
SBM,2022,Revenue,2,2909960000.0,2910000000.0,1.0000137458934144,bvc;stockanalysis,B_harmless_equivalent,2
SBM,2022,Total_Debt,2,2897000.0,78000000.0,26.924404556437693,bvc;stockanalysis,E_source_disagreement,2
SBM,2022,Total_Equity,2,1562682000.0,1563000000.0,1.0002034962967514,bvc;stockanalysis,B_harmless_equivalent,2
SBM,2023,Cash,2,145886000.0,145890000.0,1.000027418669372,bvc;stockanalysis,B_harmless_equivalent,2
SBM,2023,EBITDA,2,596850000.0,765560000.0,1.2826673368518053,bvc;stockanalysis;workbook,E_source_disagreement,6
SBM,2023,NetIncome,2,637000000.0,637250000.0,1.000392464678179,bvc;stockanalysis,B_harmless_equivalent,2
SBM,2023,Total_Debt,2,2212000.0,224580000.0,101.52802893309223,bvc;stockanalysis,G_scale_mismatch,3
SBM,2023,Total_Equity,2,1755359000.0,1780000000.0,1.0140375843346006,bvc;stockanalysis,E_source_disagreement,2
SBM,2024,EBITDA,2,414000000.0,414010000.0,1.000024154589372,bvc;stockanalysis;workbook,B_harmless_equivalent,6
SBM,2024,EnterpriseValue,2,7640063100.0,7640126747.0,1.0000083306903578,workbook,B_harmless_equivalent,4
SBM,2024,NetIncome,2,215000000.0,215360000.0,1.0016744186046511,bvc;stockanalysis,E_source_disagreement,2
SBM,2025,EBITDA,2,523745.0,523750000.0,1000.0095466305168,bvc;stockanalysis;workbook,G_scale_mismatch,3
SBM,2025,EnterpriseValue,2,5942258327.0,5942271300.0,1.0000021831767127,workbook,B_harmless_equivalent,4
SID,2020,EBITDA,2,-21855000.0,134139000.0,6.137680164722031,workbook,E_source_disagreement_sign_flip,4
SID,2021,Cash,2,979877000.0,979880000.0,1.000003061608753,bvc;stockanalysis,B_harmless_equivalent,3
SID,2021,EBITDA,3,166734000.0,339894000.0,2.0385404296664147,bvc;stockanalysis;workbook,E_source_disagreement,7
SID,2021,NetIncome,2,107770000.0,108055000.0,1.00264452073861,bvc;stockanalysis,E_source_disagreement,3
SID,2021,Revenue,2,4493913000.0,4494000000.0,1.000019359520311,bvc;stockanalysis,B_harmless_equivalent,3
SID,2021,Total_Debt,2,115710000.0,115711000.0,1.0000086422953935,bvc;stockanalysis,B_harmless_equivalent,3
SID,2021,Total_Equity,2,1890000000.0,1890135000.0,1.0000714285714285,bvc;stockanalysis,B_harmless_equivalent,3
SID,2022,Cash,2,851638000.0,851640000.0,1.0000023484156413,bvc;stockanalysis,B_harmless_equivalent,3
SID,2022,EBITDA,2,313350000.0,318480000.0,1.0163714696026807,bvc;stockanalysis;workbook,E_source_disagreement,7
SID,2022,NetIncome,2,85930000.0,86147000.0,1.0025253112998953,bvc;stockanalysis,E_source_disagreement,3
SID,2022,Revenue,2,4888000000.0,4888161000.0,1.000032937806874,bvc;stockanalysis,B_harmless_equivalent,3
SID,2022,Total_Debt,2,109047000.0,109050000.0,1.0000275110732069,bvc;stockanalysis,B_harmless_equivalent,3
SID,2022,Total_Equity,2,1847000000.0,1847040000.0,1.0000216567406606,bvc;stockanalysis,B_harmless_equivalent,3
SID,2023,Cash,2,768137000.0,768140000.0,1.0000039055533063,bvc;stockanalysis,B_harmless_equivalent,3
SID,2023,EBITDA,2,240460000.0,253589000.0,1.0545995175912835,bvc;stockanalysis;workbook,E_source_disagreement,7
SID,2023,NetIncome,2,65077000.0,65080000.0,1.0000460992362894,bvc;stockanalysis,B_harmless_equivalent,3
SID,2023,Revenue,2,4995795000.0,4996000000.0,1.000041034510023,bvc;stockanalysis,B_harmless_equivalent,3
SID,2023,Total_Debt,2,109759000.0,109760000.0,1.0000091108701792,bvc;stockanalysis,B_harmless_equivalent,3
SID,2023,Total_Equity,2,1813941000.0,1816000000.0,1.0011350975582998,bvc;stockanalysis,E_source_disagreement,3
SID,2024,Cash,2,723410000.0,723414000.0,1.000005529367855,bvc;stockanalysis,B_harmless_equivalent,3
SID,2024,EBITDA,2,350750000.0,375229000.0,1.069790449037776,bvc;stockanalysis;workbook,E_source_disagreement,6
SID,2024,NetIncome,2,141238000.0,141240000.0,1.000014160495051,bvc;stockanalysis,B_harmless_equivalent,3
SID,2024,Revenue,2,5494500000.0,5495000000.0,1.0000910000910002,bvc;stockanalysis,B_harmless_equivalent,3
SID,2024,Total_Equity,2,1876556000.0,1879000000.0,1.0013023858600543,bvc;stockanalysis,E_source_disagreement,3
SID,2025,EBITDA,2,437000000.0,577800000.0,1.3221967963386727,bvc;stockanalysis;workbook,E_source_disagreement,6
SID,2025,EnterpriseValue,2,7030957000.0,7410000000.0,1.0539105842917258,workbook,E_source_disagreement,4
SID,2025,NetIncome,2,271830000.0,272000000.0,1.0006253908692933,bvc;stockanalysis,B_harmless_equivalent,3
SLF,2021,Cash,2,69000.0,70000.0,1.0144927536231885,bvc;stockanalysis,E_source_disagreement,2
SLF,2021,NetIncome,2,84728000.0,84730000.0,1.000023604947597,bvc;stockanalysis,B_harmless_equivalent,2
SLF,2021,Revenue,2,389127000.0,717240000.0,1.8432028617906235,bvc;stockanalysis,E_source_disagreement,2
SLF,2021,Total_Debt,2,1914000000.0,2077693000.0,1.0855240334378264,bvc;stockanalysis,E_source_disagreement,2
SLF,2021,Total_Equity,2,933246000.0,933250000.0,1.0000042861153438,bvc;stockanalysis,B_harmless_equivalent,2
SLF,2022,Revenue,2,399292000.0,711060000.0,1.7808020195746472,bvc;stockanalysis,E_source_disagreement,2
SLF,2022,Total_Debt,2,1744000000.0,2158309000.0,1.2375625,bvc;stockanalysis,E_source_disagreement,2
SLF,2022,Total_Equity,2,856540000.0,856542000.0,1.0000023349755995,bvc;stockanalysis,B_harmless_equivalent,2
SLF,2023,Cash,2,77000.0,80000.0,1.0389610389610389,bvc;stockanalysis,E_source_disagreement,2
SLF,2023,NetIncome,2,90577000.0,90580000.0,1.00003312099098,bvc;stockanalysis,B_harmless_equivalent,2
SLF,2023,Revenue,2,396169000.0,711940000.0,1.7970613551287455,bvc;stockanalysis,E_source_disagreement,2
SLF,2023,Total_Debt,2,1498000000.0,1955027000.0,1.3050914552736983,bvc;stockanalysis,E_source_disagreement,2
SLF,2023,Total_Equity,2,862768000.0,862770000.0,1.0000023181202826,bvc;stockanalysis,B_harmless_equivalent,2
SLF,2024,NetIncome,2,78000000.0,93150000.0,1.1942307692307692,bvc;stockanalysis,E_source_disagreement,2
SLF,2024,Revenue,2,379000000.0,677660000.0,1.7880211081794195,bvc;stockanalysis,E_source_disagreement,2
SLF,2025,NetIncome,2,96000000.0,96120000.0,1.00125,bvc;stockanalysis,E_source_disagreement,2
SLF,2025,Revenue,2,384000000.0,689720000.0,1.7961458333333333,bvc;stockanalysis,E_source_disagreement,2
SMI,2020,EBITDA,3,102306992.14,393318650.24,3.844494320600989,stockanalysis;workbook,E_source_disagreement,5
SMI,2020,EnterpriseValue,2,-7822405.1,115778357.64,14.800864460471372,workbook,E_source_disagreement_sign_flip,4
SMI,2021,EBITDA,3,-67660232.15,199366377.5,2.946581339804049,stockanalysis;workbook,E_source_disagreement_sign_flip,6
SMI,2023,EBITDA,2,235322765.97,479660701.39,2.038309805737832,workbook,E_source_disagreement,4
SMI,2023,EnterpriseValue,2,3545994.08,2194770000.0,618.9435037071466,workbook,E_source_disagreement,4
SMI,2024,EBITDA,2,261012619.34,462356203.12,1.7713940586057488,workbook,E_source_disagreement,4
SMI,2024,NetIncome,2,186720000.0,187000000.0,1.0014995715509853,bvc;stockanalysis,E_source_disagreement,3
SMI,2024,Revenue,2,1053000000.0,1238000000.0,1.1756885090218423,bvc;stockanalysis,E_source_disagreement,3
SMI,2025,EBITDA,2,615038857.65,870671942.33,1.4156372910432808,workbook,E_source_disagreement,4
SMI,2025,NetIncome,2,397000000.0,397110000.0,1.0002770780856423,bvc;stockanalysis,B_harmless_equivalent,3
SMI,2025,Revenue,2,1566000000.0,1737000000.0,1.1091954022988506,bvc;stockanalysis,E_source_disagreement,3
SNA,2021,Cash,2,18186000.0,18190000.0,1.0002199494116353,bvc;stockanalysis,B_harmless_equivalent,2
